GEOTYPE|ST|COUNTY|PLACE|CONSCITY|CSA|MSA|MD|GEOCOMP|GEO_ID|GEO_TTL|SECTOR|NAICS2017|NAICS2017_TTL|NAICS2017_F|GEO_ID_F|YEAR|FIRM|FIRM_F|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|PAYANN|PAYANN_F|PAYQTR1|PAYQTR1_F|EMP|EMP_F|RCPTOT_IMP|RCPTOT_IMP_F|PAYANN_IMP|PAYANN_IMP_F|EMP_IMP|EMP_IMP_F
3|17|17|0||999|99999|99999|0|0500000US17017|Cass County, Illinois|72|721110|Hotels (except casino hotels) and motels|||2017|3||3||251||0|D|0|D|0|a|0|5|0|D|0|D
3|17|17|0||999|99999|99999|0|0500000US17017|Cass County, Illinois|72|722|Food services and drinking places|||2017|29||29||10561||0|D|0|D|0|c|0|1|0|D|0|D
3|17|17|0||999|99999|99999|0|0500000US17017|Cass County, Illinois|72|7224|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
3|17|17|0||999|99999|99999|0|0500000US17017|Cass County, Illinois|72|72241|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
3|17|17|0||999|99999|99999|0|0500000US17017|Cass County, Illinois|72|722410|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
3|17|17|0||999|99999|99999|0|0500000US17017|Cass County, Illinois|72|7225|Restaurants and other eating places|||2017|21||21||8317||2454||572||211||0|1|0|1|0|1
3|17|17|0||999|99999|99999|0|0500000US17017|Cass County, Illinois|72|72251|Restaurants and other eating places|||2017|21||21||8317||2454||572||211||0|1|0|1|0|1
3|17|17|0||999|99999|99999|0|0500000US17017|Cass County, Illinois|72|722511|Full-service restaurants|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
3|17|17|0||999|99999|99999|0|0500000US17017|Cass County, Illinois|72|722513|Limited-service restaurants|||2017|8||8||5371||1536||358||142||0|2|0|2|0|2
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|72|Accommodation and food services|||2017|482||570||574382||169450||41236||11228||0|2|0|1|0|1
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|721|Accommodation|||2017|62||65||112777||22991||5567||1139||0|3|0|1|0|1
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|7211|Traveler accommodation|||2017|0|D|0|D|0|D|0|D|0|D|0|f|0|D|0|D|0|D
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|72111|Hotels (except casino hotels) and motels|||2017|0|D|0|D|0|D|0|D|0|D|0|f|0|D|0|D|0|D
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|721110|Hotels (except casino hotels) and motels|||2017|0|D|0|D|0|D|0|D|0|D|0|f|0|D|0|D|0|D
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|7213|Rooming and boarding houses, dormitories, and workers' camps|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|72131|Rooming and boarding houses, dormitories, and workers' camps|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|721310|Rooming and boarding houses, dormitories, and workers' camps|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|722|Food services and drinking places|||2017|420||505||461605||146459||35669||10089||0|1|0|1|0|1
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|7223|Special food services|||2017|23||30||42755||15813||4154||743||0|0|0|0|0|0
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|72231|Food service contractors|||2017|0|D|0|D|0|D|0|D|0|D|0|f|0|D|0|D|0|D
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|722310|Food service contractors|||2017|0|D|0|D|0|D|0|D|0|D|0|f|0|D|0|D|0|D
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|72232|Caterers|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|722320|Caterers|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|72233|Mobile food services|||2017|5||5||1374||338||76||31||0|5|0|0|0|0
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|722330|Mobile food services|||2017|5||5||1374||338||76||31||0|5|0|0|0|0
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|7224|Drinking places (alcoholic beverages)|||2017|53||54||28575||8375||2073||1052||0|1|0|0|0|0
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|72241|Drinking places (alcoholic beverages)|||2017|53||54||28575||8375||2073||1052||0|1|0|0|0|0
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|722410|Drinking places (alcoholic beverages)|||2017|53||54||28575||8375||2073||1052||0|1|0|0|0|0
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|7225|Restaurants and other eating places|||2017|346||421||390275||122271||29442||8294||0|1|0|1|0|1
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|72251|Restaurants and other eating places|||2017|346||421||390275||122271||29442||8294||0|1|0|1|0|1
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|722511|Full-service restaurants|||2017|174||188||187980||66183||16492||4209||0|1|0|1|0|1
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|722513|Limited-service restaurants|||2017|0|D|0|D|0|D|0|D|0|D|0|h|0|D|0|D|0|D
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|722514|Cafeterias, grill buffets, and buffets|||2017|3||3||1073||252||69||16||0|3|0|0|0|0
3|17|19|0||999|16580|99999|0|0500000US17019|Champaign County, Illinois|72|722515|Snack and nonalcoholic beverage bars|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
3|17|21|0||522|45380|99999|0|0500000US17021|Christian County, Illinois|72|72|Accommodation and food services|||2017|70||74||39281||11214||2763||948||0|1|0|1|0|1
3|17|21|0||522|45380|99999|0|0500000US17021|Christian County, Illinois|72|721|Accommodation|||2017|4||4||599||89||16||11||0|0|0|0|0|0
3|17|21|0||522|45380|99999|0|0500000US17021|Christian County, Illinois|72|7211|Traveler accommodation|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
3|17|21|0||522|45380|99999|0|0500000US17021|Christian County, Illinois|72|72111|Hotels (except casino hotels) and motels|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
3|17|21|0||522|45380|99999|0|0500000US17021|Christian County, Illinois|72|721110|Hotels (except casino hotels) and motels|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
3|17|21|0||522|45380|99999|0|0500000US17021|Christian County, Illinois|72|722|Food services and drinking places|||2017|66||70||38682||11125||2747||937||0|1|0|1|0|1
3|17|21|0||522|45380|99999|0|0500000US17021|Christian County, Illinois|72|7223|Special food services|||2017|3||4||1505||579||135||17||0|3|0|2|0|0
3|17|21|0||522|45380|99999|0|0500000US17021|Christian County, Illinois|72|72231|Food service contractors|||2017|3||4||1505||579||135||17||0|3|0|2|0|0
3|17|21|0||522|45380|99999|0|0500000US17021|Christian County, Illinois|72|722310|Food service contractors|||2017|3||4||1505||579||135||17||0|3|0|2|0|0
3|17|21|0||522|45380|99999|0|0500000US17021|Christian County, Illinois|72|7224|Drinking places (alcoholic beverages)|||2017|22||22||4371||968||226||84||0|1|0|0|0|0
3|17|21|0||522|45380|99999|0|0500000US17021|Christian County, Illinois|72|72241|Drinking places (alcoholic beverages)|||2017|22||22||4371||968||226||84||0|1|0|0|0|0
3|17|21|0||522|45380|99999|0|0500000US17021|Christian County, Illinois|72|722410|Drinking places (alcoholic beverages)|||2017|22||22||4371||968||226||84||0|1|0|0|0|0
3|17|21|0||522|45380|99999|0|0500000US17021|Christian County, Illinois|72|7225|Restaurants and other eating places|||2017|41||44||32806||9578||2386||836||0|1|0|1|0|2
3|17|21|0||522|45380|99999|0|0500000US17021|Christian County, Illinois|72|72251|Restaurants and other eating places|||2017|41||44||32806||9578||2386||836||0|1|0|1|0|2
3|17|21|0||522|45380|99999|0|0500000US17021|Christian County, Illinois|72|722511|Full-service restaurants|||2017|23||24||11255||3389||905||297||0|0|0|3|0|3
3|17|21|0||522|45380|99999|0|0500000US17021|Christian County, Illinois|72|722513|Limited-service restaurants|||2017|15||17||20932||5994||1437||511||0|1|0|1|0|1
3|17|23|0||999|99999|99999|0|0500000US17023|Clark County, Illinois|72|72|Accommodation and food services|||2017|38||38||18624||4964||1178||427||0|2|0|1|0|1
3|17|23|0||999|99999|99999|0|0500000US17023|Clark County, Illinois|72|721|Accommodation|||2017|4||4||1512||366||80||26||0|0|0|0|0|0
3|17|23|0||999|99999|99999|0|0500000US17023|Clark County, Illinois|72|7211|Traveler accommodation|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
3|17|23|0||999|99999|99999|0|0500000US17023|Clark County, Illinois|72|72111|Hotels (except casino hotels) and motels|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
3|17|23|0||999|99999|99999|0|0500000US17023|Clark County, Illinois|72|721110|Hotels (except casino hotels) and motels|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
3|17|23|0||999|99999|99999|0|0500000US17023|Clark County, Illinois|72|722|Food services and drinking places|||2017|34||34||17112||4598||1098||401||0|2|0|1|0|1
3|17|23|0||999|99999|99999|0|0500000US17023|Clark County, Illinois|72|7225|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
3|17|23|0||999|99999|99999|0|0500000US17023|Clark County, Illinois|72|72251|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
3|17|23|0||999|99999|99999|0|0500000US17023|Clark County, Illinois|72|722511|Full-service restaurants|||2017|15||15||4190||1136||341||115||0|1|0|0|0|0
3|17|23|0||999|99999|99999|0|0500000US17023|Clark County, Illinois|72|722513|Limited-service restaurants|||2017|15||15||12006||3238||716||274||0|2|0|1|0|2
3|17|25|0||999|99999|99999|0|0500000US17025|Clay County, Illinois|72|72|Accommodation and food services|||2017|25||26||11808||3125||770||259||0|1|0|1|0|1
3|17|25|0||999|99999|99999|0|0500000US17025|Clay County, Illinois|72|721|Accommodation|||2017|3||3||1099||0|D|0|D|0|b|0|0|0|D|0|D
3|17|25|0||999|99999|99999|0|0500000US17025|Clay County, Illinois|72|722|Food services and drinking places|||2017|22||23||10709||0|D|0|D|0|c|0|1|0|D|0|D
3|17|25|0||999|99999|99999|0|0500000US17025|Clay County, Illinois|72|7225|Restaurants and other eating places|||2017|19||19||9848||2620||638||220||0|1|0|1|0|1
3|17|25|0||999|99999|99999|0|0500000US17025|Clay County, Illinois|72|72251|Restaurants and other eating places|||2017|19||19||9848||2620||638||220||0|1|0|1|0|1
3|17|25|0||999|99999|99999|0|0500000US17025|Clay County, Illinois|72|722511|Full-service restaurants|||2017|10||10||2470||718||188||66||0|0|0|0|0|0
3|17|25|0||999|99999|99999|0|0500000US17025|Clay County, Illinois|72|722513|Limited-service restaurants|||2017|9||9||7378||1902||450||154||0|2|0|2|0|1
3|17|27|0||476|41180|99999|0|0500000US17027|Clinton County, Illinois|72|72|Accommodation and food services|||2017|88||93||49826||13013||3074||1082||0|1|0|0|0|0
3|17|27|0||476|41180|99999|0|0500000US17027|Clinton County, Illinois|72|721|Accommodation|||2017|6||6||1558||256||62||20||0|3|0|1|0|0
3|17|27|0||476|41180|99999|0|0500000US17027|Clinton County, Illinois|72|7211|Traveler accommodation|||2017|6||6||1558||256||62||20||0|3|0|1|0|0
3|17|27|0||476|41180|99999|0|0500000US17027|Clinton County, Illinois|72|72111|Hotels (except casino hotels) and motels|||2017|6||6||1558||256||62||20||0|3|0|1|0|0
3|17|27|0||476|41180|99999|0|0500000US17027|Clinton County, Illinois|72|721110|Hotels (except casino hotels) and motels|||2017|6||6||1558||256||62||20||0|3|0|1|0|0
3|17|27|0||476|41180|99999|0|0500000US17027|Clinton County, Illinois|72|722|Food services and drinking places|||2017|82||87||48268||12757||3012||1062||0|1|0|0|0|0
3|17|27|0||476|41180|99999|0|0500000US17027|Clinton County, Illinois|72|7223|Special food services|||2017|4||5||1432||396||89||24||0|1|0|0|0|0
3|17|27|0||476|41180|99999|0|0500000US17027|Clinton County, Illinois|72|7224|Drinking places (alcoholic beverages)|||2017|30||30||7113||1248||318||122||0|2|0|0|0|1
3|17|27|0||476|41180|99999|0|0500000US17027|Clinton County, Illinois|72|72241|Drinking places (alcoholic beverages)|||2017|30||30||7113||1248||318||122||0|2|0|0|0|1
3|17|27|0||476|41180|99999|0|0500000US17027|Clinton County, Illinois|72|722410|Drinking places (alcoholic beverages)|||2017|30||30||7113||1248||318||122||0|2|0|0|0|1
3|17|27|0||476|41180|99999|0|0500000US17027|Clinton County, Illinois|72|7225|Restaurants and other eating places|||2017|48||52||39723||11113||2605||916||0|0|0|1|0|0
3|17|27|0||476|41180|99999|0|0500000US17027|Clinton County, Illinois|72|72251|Restaurants and other eating places|||2017|48||52||39723||11113||2605||916||0|0|0|1|0|0
3|17|27|0||476|41180|99999|0|0500000US17027|Clinton County, Illinois|72|722511|Full-service restaurants|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
3|17|27|0||476|41180|99999|0|0500000US17027|Clinton County, Illinois|72|722513|Limited-service restaurants|||2017|17||20||22600||6426||1509||556||0|0|0|1|0|0
3|17|29|0||999|16660|99999|0|0500000US17029|Coles County, Illinois|72|72|Accommodation and food services|||2017|114||128||89872||25060||6335||2124||0|2|0|1|0|1
3|17|29|0||999|16660|99999|0|0500000US17029|Coles County, Illinois|72|721|Accommodation|||2017|11||11||9155||1709||485||157||0|2|0|0|0|0
3|17|29|0||999|16660|99999|0|0500000US17029|Coles County, Illinois|72|7211|Traveler accommodation|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
3|17|29|0||999|16660|99999|0|0500000US17029|Coles County, Illinois|72|72111|Hotels (except casino hotels) and motels|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
3|17|29|0||999|16660|99999|0|0500000US17029|Coles County, Illinois|72|721110|Hotels (except casino hotels) and motels|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
3|17|29|0||999|16660|99999|0|0500000US17029|Coles County, Illinois|72|722|Food services and drinking places|||2017|103||117||80717||23351||5850||1967||0|2|0|1|0|1
3|17|29|0||999|16660|99999|0|0500000US17029|Coles County, Illinois|72|7224|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
3|17|29|0||999|16660|99999|0|0500000US17029|Coles County, Illinois|72|72241|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
3|17|29|0||999|16660|99999|0|0500000US17029|Coles County, Illinois|72|722410|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
3|17|29|0||999|16660|99999|0|0500000US17029|Coles County, Illinois|72|7225|Restaurants and other eating places|||2017|83||96||73959||21359||5371||1813||0|2|0|1|0|1
3|17|29|0||999|16660|99999|0|0500000US17029|Coles County, Illinois|72|72251|Restaurants and other eating places|||2017|83||96||73959||21359||5371||1813||0|2|0|1|0|1
3|17|29|0||999|16660|99999|0|0500000US17029|Coles County, Illinois|72|722511|Full-service restaurants|||2017|0|D|0|D|0|D|0|D|0|D|0|f|0|D|0|D|0|D
3|17|29|0||999|16660|99999|0|0500000US17029|Coles County, Illinois|72|722513|Limited-service restaurants|||2017|37||47||38134||10393||2463||909||0|3|0|2|0|2
3|17|29|0||999|16660|99999|0|0500000US17029|Coles County, Illinois|72|722515|Snack and nonalcoholic beverage bars|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|72|Accommodation and food services|||2017|9926||12521||19615953||5708648||1305444||250110||0|2|0|1|0|1
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|721|Accommodation|||2017|412||527||4710142||1250048||270165||32780||0|3|0|1|0|1
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|7211|Traveler accommodation|||2017|374||480||4654313||1241095||268058||32478||0|3|0|1|0|1
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|72111|Hotels (except casino hotels) and motels|||2017|0|D|0|D|0|D|0|D|0|D|0|k|0|D|0|D|0|D
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|721110|Hotels (except casino hotels) and motels|||2017|0|D|0|D|0|D|0|D|0|D|0|k|0|D|0|D|0|D
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|72119|Other traveler accommodation|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|721191|Bed-and-breakfast inns|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|721199|All other traveler accommodation|||2017|5||5||9130||2228||549||66||0|3|0|0|0|0
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|7212|RV (recreational vehicle) parks and recreational camps|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|72121|RV (recreational vehicle) parks and recreational camps|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|721214|Recreational and vacation camps (except campgrounds)|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|7213|Rooming and boarding houses, dormitories, and workers' camps|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|72131|Rooming and boarding houses, dormitories, and workers' camps|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|721310|Rooming and boarding houses, dormitories, and workers' camps|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|722|Food services and drinking places|||2017|9521||11994||14905811||4458600||1035279||217330||0|2|0|1|0|1
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|7223|Special food services|||2017|378||968||2186193||699792||156642||28878||0|3|0|2|0|3
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|72231|Food service contractors|||2017|78||661||1796993||572719||130529||22637||0|4|0|3|0|3
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|722310|Food service contractors|||2017|78||661||1796993||572719||130529||22637||0|4|0|3|0|3
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|72232|Caterers|||2017|258||261||371922||122791||25222||6024||0|1|0|0|0|0
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|722320|Caterers|||2017|258||261||371922||122791||25222||6024||0|1|0|0|0|0
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|72233|Mobile food services|||2017|44||46||17278||4282||891||217||0|1|0|0|0|0
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|722330|Mobile food services|||2017|44||46||17278||4282||891||217||0|1|0|0|0|0
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|7224|Drinking places (alcoholic beverages)|||2017|876||885||659029||177312||41178||9683||0|1|0|0|0|1
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|72241|Drinking places (alcoholic beverages)|||2017|876||885||659029||177312||41178||9683||0|1|0|0|0|1
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|722410|Drinking places (alcoholic beverages)|||2017|876||885||659029||177312||41178||9683||0|1|0|0|0|1
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|7225|Restaurants and other eating places|||2017|8278||10141||12060589||3581496||837459||178769||0|2|0|1|0|1
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|72251|Restaurants and other eating places|||2017|8278||10141||12060589||3581496||837459||178769||0|2|0|1|0|1
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|722511|Full-service restaurants|||2017|3838||4220||6656743||2228114||516845||97794||0|1|0|1|0|1
3|17|31|0||176|16980|16974|0|0500000US17031|Cook County, Illinois|72|722513|Limited-service restaurants|||2017|3697||4795||4518344||1132975||272030||68274||0|1|0|1|0|1
